,submit_time,duration,cpu,memory,job_id,task_id,instances_num,disk,task_type
10188,43583,172.5968064,0.5,0.008510859,4165,25127,501,0,A
10189,43583,214,0.5,0.004162245,4165,25128,1,0,A
10190,43583,8,0.5,0.004089768,4165,25129,1,0,A
10191,43583,4,0.5,0.004079414,4165,25130,1,0,A
10192,43583,73.26229508,0.5,0.013356457,4165,25131,122,0,A
10193,43583,38,0.5,0.009717081,4165,25132,1,0,A
10194,43583,231,0.5,0.004141537,4165,25133,1,0,A
10195,43757,10,0.5,0.004089768,4166,25136,1,0,A
10196,43757,3,0.5,0.004079414,4166,25137,1,0,A
10197,43757,32.83333333,0.5,0.013356457,4166,25138,228,0,A
10198,43757,30,0.5,0.009717081,4166,25139,1,0,A
10199,43851,9,0.5,0.004089768,4168,25150,1,0,A
10200,43851,3,0.5,0.004079414,4168,25151,1,0,A
10201,43851,70.61538462,0.5,0.013356457,4168,25152,296,0,A
10202,43851,25,0.5,0.009717081,4168,25153,1,0,A
10203,43930,7,0.5,0.004089768,4172,25178,1,0,A
10204,43930,3,0.5,0.004079414,4172,25179,1,0,A
10205,43930,109.2247191,0.5,0.013356457,4172,25180,139,0,A
10206,43930,27,0.5,0.009717081,4172,25181,1,0,A
10207,43980,13,0.5,0.004089768,4176,25206,1,0,A
10208,43980,3,0.5,0.004079414,4176,25207,1,0,A
10209,44238,10.01477833,1,0.005404706,4178,25218,203,0,A
10210,44238,9,1,0.005404706,4178,25219,1,0,A
10211,44238,4,1,0.005404706,4178,25220,1,0,A
10212,44238,3,1,0.005404706,4178,25221,1,0,A
10213,44238,4.537313433,1,0.005404706,4178,25222,201,0,A
10214,44238,12.83743842,1,0.005404706,4178,25223,203,0,A
10215,44245,9,0.5,0.004089768,4179,25226,1,0,A
10216,44245,4,0.5,0.004079414,4179,25227,1,0,A
10217,44439,8,0.5,0.004089768,4181,25240,1,0,A
10218,44439,3,0.5,0.004079414,4181,25241,1,0,A
10219,44439,37.125,0.5,0.013356457,4181,25242,229,0,A
10220,44439,26,0.5,0.009717081,4181,25243,1,0,A
10221,44517,9,0.5,0.004089768,4183,25254,1,0,A
10222,44517,3,0.5,0.004079414,4183,25255,1,0,A
10223,44600,17,0.5,0.004089768,4185,25268,1,0,A
10224,44600,2,0.5,0.004079414,4185,25269,1,0,A
10225,44600,92.12264151,0.5,0.013356457,4185,25270,298,0,A
10226,44600,23,0.5,0.009717081,4185,25271,1,0,A
10227,44704,9,0.5,0.004089768,4191,25308,1,0,A
10228,44704,3,0.5,0.004079414,4191,25309,1,0,A
10229,44704,43.2,0.5,0.013356457,4191,25310,121,0,A
10230,44704,31,0.5,0.009717081,4191,25311,1,0,A
10231,44722,11,0.5,0.004131183,4198,25353,1,0,A
10232,44722,3,0.5,0.003960345,4198,25354,1,0,A
10233,45010,148.1437126,0.5,0.008510859,4205,25412,501,0,A
10234,45010,204,0.5,0.004162245,4205,25413,1,0,A
10235,45010,10,0.5,0.004089768,4205,25414,1,0,A
10236,45010,3,0.5,0.004079414,4205,25415,1,0,A
10237,45010,86.14634146,0.5,0.013356457,4205,25416,123,0,A
10238,45010,32,0.5,0.009717081,4205,25417,1,0,A
10239,45010,222,0.5,0.004141537,4205,25418,1,0,A
10240,45108,184.5469062,0.5,0.008510859,4206,25419,501,0,A
10241,45108,199,0.5,0.004162245,4206,25420,1,0,A
10242,45108,11,0.5,0.004089768,4206,25421,1,0,A
10243,45108,2,0.5,0.004079414,4206,25422,1,0,A
10244,45108,120.2805755,0.5,0.013356457,4206,25423,139,0,A
10245,45108,33,0.5,0.009717081,4206,25424,1,0,A
10246,45108,216,0.5,0.004141537,4206,25425,1,0,A
10247,45160,126.9061876,0.5,0.008510859,4207,25426,501,0,A
10248,45160,138,0.5,0.004162245,4207,25427,1,0,A
10249,45160,10,0.5,0.004089768,4207,25428,1,0,A
10250,45160,2,0.5,0.004079414,4207,25429,1,0,A
10251,45160,66.5186722,0.5,0.013356457,4207,25430,241,0,A
10252,45160,32,0.5,0.009717081,4207,25431,1,0,A
10253,45160,159,0.5,0.004141537,4207,25432,1,0,A
10254,45409,72.61980831,0.5,0.008122589,4228,25599,313,0,A
10255,45409,118,0.5,0.004586752,4228,25600,1,0,A
10256,45409,9,0.5,0.004131183,4228,25601,1,0,A
10257,45409,3,0.5,0.003960345,4228,25602,1,0,A
10258,45409,35.36842105,0.5,0.016007041,4228,25603,247,0,A
10259,45409,37.375,0.5,0.013356457,4228,25604,16,0,A
10260,45409,147,0.5,0.004322729,4228,25605,1,0,A
10261,45526,8,0.5,0.004089768,4234,25639,1,0,A
10262,45526,3,0.5,0.004079414,4234,25640,1,0,A
10263,45554,9,0.5,0.004089768,4236,25653,1,0,A
10264,45554,3,0.5,0.004079414,4236,25654,1,0,A
10265,45554,81.13333333,0.5,0.013356457,4236,25655,121,0,A
10266,45554,35,0.5,0.009717081,4236,25656,1,0,A
10267,45567,8.288557214,1,0.005404706,4238,25665,201,0,A
10268,45567,8,1,0.005404706,4238,25666,1,0,A
10269,45567,1,1,0.005404706,4238,25667,1,0,A
10270,45567,1,1,0.005404706,4238,25668,1,0,A
10271,45567,3.351758794,1,0.005404706,4238,25669,199,0,A
10272,45567,9,1,0.005404706,4238,25670,201,0,A
10273,45621,9,0.5,0.004167422,4239,25672,1,0,A
10274,45621,2,0.5,0.005404706,4239,25673,1,0,A
10275,45621,27.66,0.5,0.016007041,4239,25674,231,0,A
10276,45625,142.8459016,0.5,0.008060466,4246,25718,305,0,A
10277,45625,81.57142857,0.5,0.00805529,4246,25719,7,0,A
10278,45625,114.8064516,0.5,0.016007041,4246,25720,31,0,A
10279,45625,3,0.5,0.004094945,4246,25721,1,0,A
10280,45625,34.32768362,0.5,0.016007041,4246,25722,177,0,A
10281,45625,57.27777778,0.5,0.00805529,4246,25723,18,0,A
10282,45625,27.5,0.5,0.004198483,4246,25724,2,0,A
10283,45625,8,0.5,0.013356457,4246,25725,1,0,A
10284,45625,156,0.5,0.00805529,4246,25726,1,0,A
10285,45625,157,0.5,0.004198483,4246,25727,1,0,A
10286,45625,158,0.5,0.004208837,4246,25728,1,0,A
10287,45625,159,0.5,0.004157068,4246,25729,1,0,A
10288,45625,164,0.5,0.007899982,4246,25730,1,0,A
10289,45625,91.8,0.5,0.00805529,4246,25731,5,0,A
10290,45625,103,0.5,0.00805529,4246,25732,3,0,A
10291,45739,10,0.5,0.004167422,4249,25748,1,0,A
10292,45739,2,0.5,0.004094945,4249,25749,1,0,A
10293,45739,38.78333333,0.5,0.016007041,4249,25750,242,0,A
10294,45739,39.42741935,0.5,0.013356457,4249,25751,259,0,A
10295,45740,9,0.5,0.004167422,4254,25779,1,0,A
10296,45740,2,0.5,0.005404706,4254,25780,1,0,A
10297,45740,34.64772727,0.5,0.016007041,4254,25781,242,0,A
10298,45741,99.71884984,0.5,0.008122589,4256,25794,313,0,A
10299,45741,147,0.5,0.004586752,4256,25795,1,0,A
10300,45741,9,0.5,0.004131183,4256,25796,1,0,A
10301,45741,4,0.5,0.003960345,4256,25797,1,0,A
10302,45741,37.02880658,0.5,0.016007041,4256,25798,243,0,A
10303,45741,62.66666667,0.5,0.013356457,4256,25799,6,0,A
10304,45741,176,0.5,0.004322729,4256,25800,1,0,A
10305,45830,9,0.5,0.004089768,4259,25833,1,0,A
10306,45830,3,0.5,0.004079414,4259,25834,1,0,A
10307,45830,40.66666667,0.5,0.013356457,4259,25835,123,0,A
10308,45830,31,0.5,0.009717081,4259,25836,1,0,A
10309,46033,191.3253493,0.5,0.008510859,4263,25859,501,0,A
10310,46033,216,0.5,0.004162245,4263,25860,1,0,A
10311,46033,10,0.5,0.004089768,4263,25861,1,0,A
10312,46033,4,0.5,0.004079414,4263,25862,1,0,A
10313,46033,124.7375887,0.5,0.013356457,4263,25863,141,0,A
10314,46033,36,0.5,0.009717081,4263,25864,1,0,A
10315,46033,240,0.5,0.004141537,4263,25865,1,0,A
10316,46391,11.07614213,1,0.005404706,4273,25923,197,0,A
10317,46391,11,1,0.005404706,4273,25924,1,0,A
10318,46391,3,1,0.005404706,4273,25925,1,0,A
10319,46391,4,1,0.005404706,4273,25926,1,0,A
10320,46391,4.220512821,1,0.005404706,4273,25927,195,0,A
10321,46391,12.99492386,1,0.005404706,4273,25928,197,0,A
10322,46552,181.5728543,0.5,0.008510859,4274,25929,501,0,A
10323,46553,196,0.5,0.004162245,4274,25930,1,0,A
10324,46552,11,0.5,0.004089768,4274,25931,1,0,A
10325,46552,3,0.5,0.004079414,4274,25932,1,0,A
10326,46552,50.24806202,0.5,0.013356457,4274,25933,516,0,A
10327,46552,24,0.5,0.009717081,4274,25934,1,0,A
10328,46553,211,0.5,0.004141537,4274,25935,1,0,A
10329,46563,152.9868852,0.5,0.008060466,4277,25950,305,0,A
10330,46563,81,0.5,0.00805529,4277,25951,7,0,A
10331,46563,127.3225806,0.5,0.016007041,4277,25952,31,0,A
10332,46563,2,0.5,0.004094945,4277,25953,1,0,A
10333,46563,30.76216216,0.5,0.016007041,4277,25954,185,0,A
10334,46563,54.95238095,0.5,0.00805529,4277,25955,21,0,A
10335,46563,18.5,0.5,0.004198483,4277,25956,2,0,A
10336,46563,18,0.5,0.013356457,4277,25957,2,0,A
10337,46563,166,0.5,0.00805529,4277,25958,1,0,A
10338,46563,168,0.5,0.004198483,4277,25959,1,0,A
10339,46563,170,0.5,0.004208837,4277,25960,1,0,A
10340,46563,171,0.5,0.004157068,4277,25961,1,0,A
10341,46563,185,0.5,0.007899982,4277,25962,1,0,A
10342,46563,91.2,0.5,0.00805529,4277,25963,5,0,A
10343,46563,103,0.5,0.00805529,4277,25964,3,0,A
10344,46600,9,0.5,0.004089768,4284,26001,1,0,A
10345,46600,3,0.5,0.004079414,4284,26002,1,0,A
10346,46600,61.48214286,0.5,0.013356457,4284,26003,124,0,A
10347,46600,25,0.5,0.009717081,4284,26004,1,0,A
10348,46623,8,0.5,0.004089768,4289,26030,1,0,A
10349,46623,6,0.5,0.004079414,4289,26031,1,0,A
10350,46832,9,0.5,0.004089768,4291,26044,1,0,A
10351,46832,5,0.5,0.004079414,4291,26045,1,0,A
10352,46832,42.42857143,0.5,0.013356457,4291,26046,141,0,A
10353,46832,29,0.5,0.009717081,4291,26047,1,0,A
10354,47005,4,0.5,0.004079414,4296,26074,1,0,A
10355,47023,9,0.5,0.004089768,4298,26087,1,0,A
10356,47023,4,0.5,0.004079414,4298,26088,1,0,A
10357,47023,81.17989418,0.5,0.013356457,4298,26089,323,0,A
10358,47023,29,0.5,0.009717081,4298,26090,1,0,A
10359,47030,10,0.5,0.004167422,4302,26130,1,0,A
10360,47030,3,0.5,0.004094945,4302,26131,1,0,A
10361,47030,35.61538462,0.5,0.013356457,4302,26133,324,0,A
10362,47035,91.94920635,0.5,0.008220951,4307,26160,315,0,A
10363,47035,11,0.5,0.004167422,4307,26161,1,0,A
10364,47035,2,0.5,0.005404706,4307,26162,1,0,A
10365,47035,61.79136691,0.5,0.016007041,4307,26163,139,0,A
10366,47035,58.71428571,0.5,0.010705873,4307,26164,7,0,A
10367,47035,102,0.5,0.00805529,4307,26165,1,0,A
10368,47035,104,0.5,0.00805529,4307,26166,1,0,A
10369,47035,123,0.5,0.00420366,4307,26167,1,0,A
10370,47032,8,0.5,0.004131183,4308,26170,1,0,A
10371,47032,3,0.5,0.003960345,4308,26171,1,0,A
10372,47032,55.87012987,0.5,0.016007041,4308,26172,139,0,A
10373,47032,37.1875,0.5,0.013356457,4308,26173,16,0,A
10374,47081,8,0.5,0.004089768,4310,26184,1,0,A
10375,47081,3,0.5,0.004079414,4310,26185,1,0,A
10376,47081,35,0.5,0.013356457,4310,26186,121,0,A
10377,47081,31,0.5,0.009717081,4310,26187,1,0,A
10378,47109,8,0.5,0.004131183,4312,26198,1,0,A
10379,47109,2,0.5,0.003960345,4312,26199,1,0,A
10380,47109,34.04166667,0.5,0.016007041,4312,26200,240,0,A
10381,47109,43.66666667,0.5,0.013356457,4312,26201,6,0,A
10382,47105,9,0.5,0.004167422,4319,26242,1,0,A
10383,47105,3,0.5,0.004094945,4319,26243,1,0,A
10384,47105,25.41509434,0.5,0.016007041,4319,26244,239,0,A
10385,47257,9.91959799,1,0.005404706,4324,26288,199,0,A
10386,47257,7,1,0.005404706,4324,26289,1,0,A
10387,47257,1,1,0.005404706,4324,26290,1,0,A
10388,47257,1,1,0.005404706,4324,26291,1,0,A
10389,47257,3.385786802,1,0.005404706,4324,26292,197,0,A
10390,47257,9.989949749,1,0.005404706,4324,26293,199,0,A
10391,47337,8,0.5,0.004089768,4325,26296,1,0,A
10392,47337,3,0.5,0.004079414,4325,26297,1,0,A
10393,47337,35.93069307,0.5,0.013356457,4325,26298,495,0,A
10394,47337,25,0.5,0.009717081,4325,26299,1,0,A
10395,47335,202.784127,0.5,0.008220951,4327,26308,315,0,A
10396,47335,9,0.5,0.004167422,4327,26309,1,0,A
10397,47335,3,0.5,0.005404706,4327,26310,1,0,A
10398,47335,37.5862069,0.5,0.016007041,4327,26311,232,0,A
10399,47335,53,0.5,0.010705873,4327,26312,6,0,A
10400,47335,221,0.5,0.00805529,4327,26313,1,0,A
10401,47335,223,0.5,0.00805529,4327,26314,1,0,A
10402,47335,244,0.5,0.00420366,4327,26315,1,0,A
10403,47335,11,0.5,0.004131183,4328,26318,1,0,A
10404,47335,1,0.5,0.003960345,4328,26319,1,0,A
10405,47335,12.5,0.5,0.013356457,4328,26321,6,0,A
10406,47340,139.242623,0.5,0.008060466,4330,26330,305,0,A
10407,47340,83,0.5,0.00805529,4330,26331,7,0,A
10408,47340,112.7741935,0.5,0.016007041,4330,26332,31,0,A
10409,47340,3,0.5,0.004094945,4330,26333,1,0,A
10410,47340,35.33146067,0.5,0.016007041,4330,26334,178,0,A
10411,47340,56.55555556,0.5,0.00805529,4330,26335,18,0,A
10412,47340,27.5,0.5,0.004198483,4330,26336,2,0,A
10413,47340,11,0.5,0.013356457,4330,26337,1,0,A
10414,47340,150,0.5,0.00805529,4330,26338,1,0,A
10415,47340,151,0.5,0.004198483,4330,26339,1,0,A
10416,47340,151,0.5,0.004208837,4330,26340,1,0,A
10417,47340,152,0.5,0.004157068,4330,26341,1,0,A
10418,47340,156,0.5,0.007899982,4330,26342,1,0,A
10419,47340,93.4,0.5,0.00805529,4330,26343,5,0,A
10420,47340,103,0.5,0.00805529,4330,26344,3,0,A
10421,47354,8,0.5,0.004089768,4334,26364,1,0,A
10422,47354,4,0.5,0.004079414,4334,26365,1,0,A
10423,47354,66.9382716,0.5,0.013356457,4334,26366,124,0,A
10424,47354,24,0.5,0.009717081,4334,26367,1,0,A
10425,47378,5,0.5,0.004079414,4336,26379,1,0,A
10426,47645,9,0.5,0.004089768,4339,26393,1,0,A
10427,47645,3,0.5,0.004079414,4339,26394,1,0,A
10428,47645,64.25877193,0.5,0.013356457,4339,26395,251,0,A
10429,47645,31,0.5,0.009717081,4339,26396,1,0,A
10430,47648,8,0.5,0.004089768,4341,26407,1,0,A
10431,47648,5,0.5,0.004079414,4341,26408,1,0,A
10432,47700,9,0.5,0.004167422,4344,26421,1,0,A
10433,47700,2,0.5,0.004094945,4344,26422,1,0,A
10434,47700,37.64049587,0.5,0.016007041,4344,26423,242,0,A
10435,47700,38.84920635,0.5,0.013356457,4344,26424,250,0,A
10436,47777,24,0.5,0.008748997,4345,26428,435,0,A
10437,47731,3,0.5,0.00805529,4348,26460,1,0,A
10438,47702,12,0.5,0.004089768,4349,26469,1,0,A
10439,47702,3,0.5,0.004079414,4349,26470,1,0,A
10440,47702,49.15490196,0.5,0.013356457,4349,26471,518,0,A
10441,47702,29,0.5,0.009717081,4349,26472,1,0,A
10442,47705,12,0.5,0.004131183,4353,26499,1,0,A
10443,47705,3,0.5,0.003960345,4353,26500,1,0,A
10444,47705,26.15686275,0.5,0.016007041,4353,26501,243,0,A
10445,47780,8,0.5,0.004089768,4355,26513,1,0,A
10446,47780,3,0.5,0.004079414,4355,26514,1,0,A
10447,47780,31,0.5,0.013356457,4355,26515,517,0,A
10448,47780,29,0.5,0.009717081,4355,26516,1,0,A
10449,47844,9,0.5,0.004089768,4357,26527,1,0,A
10450,47844,2,0.5,0.004079414,4357,26528,1,0,A
10451,47844,15.73469388,0.5,0.013356457,4357,26529,335,0,A
10452,47844,22,0.5,0.009717081,4357,26530,1,0,A
10453,47929,20,0.5,0.008510859,4358,26532,501,0,A
10454,47923,8,0.5,0.004089768,4359,26541,1,0,A
10455,47923,3,0.5,0.004079414,4359,26542,1,0,A
10456,47923,19,0.5,0.009717081,4359,26544,1,0,A
10457,47971,13.5,0.5,0.008510859,4360,26546,501,0,A
10458,48071,4,0.5,0.004079414,4361,26556,1,0,A
10459,48107,10,0.5,0.008510859,4362,26560,1003,0,A
10460,48108,95.83333333,0.5,0.013356457,4362,26564,241,0,A
10461,48367,1,1,0.002754122,4363,26567,71,0,A
10462,48084,10.00507614,1,0.005404706,4364,26568,197,0,A
10463,48084,8,1,0.005404706,4364,26569,1,0,A
10464,48084,1,1,0.005404706,4364,26570,1,0,A
10465,48084,1,1,0.005404706,4364,26571,1,0,A
10466,48084,3.430769231,1,0.005404706,4364,26572,195,0,A
10467,48084,11,1,0.005404706,4364,26573,197,0,A
10468,48156,7,0.5,0.004089768,4365,26576,1,0,A
10469,48156,3,0.5,0.004079414,4365,26577,1,0,A
10470,48175,12,0.5,0.008510859,4366,26581,501,0,A
10471,48174,7,0.5,0.004089768,4367,26590,1,0,A
10472,48174,2,0.5,0.004079414,4367,26591,1,0,A
10473,48193,11,0.5,0.008510859,4368,26595,501,0,A
10474,48176,2,0.5,0.004094945,4369,26605,1,0,A
10475,48200,18,0.5,0.008060466,4370,26617,305,0,A
10476,48200,38,0.5,0.016007041,4370,26619,31,0,A
10477,48185,8,0.5,0.004089768,4371,26634,1,0,A
10478,48185,3,0.5,0.004079414,4371,26635,1,0,A
10479,48210,26,0.5,0.008510859,4372,26639,501,0,A
10480,48211,43,0.5,0.013356457,4372,26643,516,0,A
10481,48184,7,0.5,0.004131183,4373,26648,1,0,A
10482,48184,2,0.5,0.003960345,4373,26649,1,0,A
10483,48207,18,0.5,0.008122589,4374,26653,313,0,A
10484,48199,7,0.5,0.008220951,4376,26668,1261,0,A
10485,48199,62,0.5,0.016007041,4376,26671,242,0,A
10486,48242,5,0.5,0.004079414,4381,26697,1,0,A
10487,48264,8,0.5,0.008510859,4382,26701,1003,0,A
10488,48283,8,0.5,0.004089768,4384,26711,1,0,A
10489,48283,3,0.5,0.004079414,4384,26712,1,0,A
10490,48309,15,0.5,0.008510859,4385,26716,501,0,A
10491,48456,124.8842315,0.5,0.008510859,4386,26723,501,0,A
10492,48456,171,0.5,0.004162245,4386,26724,1,0,A
10493,48456,8,0.5,0.004089768,4386,26725,1,0,A
10494,48456,2,0.5,0.004079414,4386,26726,1,0,A
10495,48456,45.73217726,0.5,0.013356457,4386,26727,519,0,A
10496,48456,21,0.5,0.009717081,4386,26728,1,0,A
10497,48456,185,0.5,0.004141537,4386,26729,1,0,A
10498,48670,7,0.5,0.004089768,4393,26774,1,0,A
10499,48670,4,0.5,0.004079414,4393,26775,1,0,A
10500,48775,14.02051282,1,0.005404706,4396,26787,195,0,A
10501,48775,11,1,0.005404706,4396,26788,1,0,A
10502,48775,7,1,0.005404706,4396,26789,1,0,A
10503,48775,7,1,0.005404706,4396,26790,1,0,A
10504,48775,10.80310881,1,0.005404706,4396,26791,193,0,A
10505,48775,15.98461538,1,0.005404706,4396,26792,195,0,A
10506,48814,8,0.5,0.004089768,4397,26795,1,0,A
10507,48814,4,0.5,0.004079414,4397,26796,1,0,A
10508,48839,21,0.5,0.008510859,4398,26800,1003,0,A
10509,49376,1,1,0.002754122,4399,26807,71,0,A
10510,48849,112.0758483,0.5,0.008510859,4400,26808,501,0,A
10511,48849,185,0.5,0.004162245,4400,26809,1,0,A
10512,48849,10,0.5,0.004089768,4400,26810,1,0,A
10513,48849,3,0.5,0.004079414,4400,26811,1,0,A
10514,48849,50.97701149,0.5,0.013356457,4400,26812,435,0,A
10515,48849,34,0.5,0.009717081,4400,26813,1,0,A
10516,48849,195,0.5,0.004141537,4400,26814,1,0,A
10517,48922,117.1776447,0.5,0.008510859,4401,26815,501,0,A
10518,48922,156,0.5,0.004162245,4401,26816,1,0,A
10519,48922,8,0.5,0.004089768,4401,26817,1,0,A
10520,48922,2,0.5,0.004079414,4401,26818,1,0,A
10521,48922,71.13709677,0.5,0.013356457,4401,26819,124,0,A
10522,48922,34,0.5,0.009717081,4401,26820,1,0,A
10523,48922,171,0.5,0.004141537,4401,26821,1,0,A
10524,48941,111.3792415,0.5,0.008510859,4402,26822,501,0,A
10525,48941,191,0.5,0.004162245,4402,26823,1,0,A
10526,48941,7,0.5,0.004089768,4402,26824,1,0,A
10527,48941,3,0.5,0.004079414,4402,26825,1,0,A
10528,48941,60.02380952,0.5,0.013356457,4402,26826,252,0,A
10529,48941,23,0.5,0.009717081,4402,26827,1,0,A
10530,48941,203,0.5,0.004141537,4402,26828,1,0,A
10531,49013,112.3206349,0.5,0.008220951,4403,26829,315,0,A
10532,49013,9,0.5,0.004167422,4403,26830,1,0,A
10533,49013,5,0.5,0.005404706,4403,26831,1,0,A
10534,49013,61.20863309,0.5,0.016007041,4403,26832,139,0,A
10535,49013,67.5,0.5,0.010705873,4403,26833,6,0,A
10536,49013,131,0.5,0.00805529,4403,26834,1,0,A
10537,49013,132,0.5,0.00805529,4403,26835,1,0,A
10538,49013,148,0.5,0.00420366,4403,26836,1,0,A
10539,49014,8,0.5,0.004089768,4404,26839,1,0,A
10540,49014,3,0.5,0.004079414,4404,26840,1,0,A
10541,49014,100.2851986,0.5,0.013356457,4404,26841,278,0,A
10542,49014,20,0.5,0.009717081,4404,26842,1,0,A
10543,49014,103.9680511,0.5,0.008122589,4406,26851,313,0,A
10544,49014,128,0.5,0.004586752,4406,26852,1,0,A
10545,49014,8,0.5,0.004131183,4406,26853,1,0,A
10546,49014,1,0.5,0.003960345,4406,26854,1,0,A
10547,49014,61.52517986,0.5,0.016007041,4406,26855,139,0,A
10548,49014,29,0.5,0.013356457,4406,26856,13,0,A
10549,49014,151,0.5,0.004322729,4406,26857,1,0,A
10550,49015,9,0.5,0.004167422,4407,26859,1,0,A
10551,49015,3,0.5,0.004094945,4407,26860,1,0,A
10552,49015,35.57939914,0.5,0.016007041,4407,26861,233,0,A
10553,49015,92.58115183,0.5,0.013356457,4407,26862,192,0,A
10554,49176,44,0.5,0.016007041,4408,26869,233,0,A
10555,49017,94.27795527,0.5,0.008122589,4413,26892,313,0,A
10556,49017,112,0.5,0.004586752,4413,26893,1,0,A
10557,49017,7,0.5,0.004131183,4413,26894,1,0,A
10558,49017,3,0.5,0.003960345,4413,26895,1,0,A
10559,49017,33.48497854,0.5,0.016007041,4413,26896,233,0,A
10560,49017,32.125,0.5,0.013356457,4413,26897,8,0,A
10561,49017,126,0.5,0.004322729,4413,26898,1,0,A
10562,49036,18,0.5,0.008220951,4417,26937,315,0,A
10563,49036,47.5,0.5,0.016007041,4417,26940,233,0,A
10564,49038,38,0.5,0.008510859,4421,26982,501,0,A
10565,49038,48,0.5,0.013356457,4421,26986,497,0,A
10566,49031,139.6754098,0.5,0.008060466,4422,26989,305,0,A
10567,49031,85,0.5,0.00805529,4422,26990,7,0,A
10568,49031,117.2903226,0.5,0.016007041,4422,26991,31,0,A
10569,49031,4,0.5,0.004094945,4422,26992,1,0,A
10570,49031,37.84782609,0.5,0.016007041,4422,26993,184,0,A
10571,49031,54.28571429,0.5,0.00805529,4422,26994,21,0,A
10572,49031,34,0.5,0.004198483,4422,26995,2,0,A
10573,49031,10,0.5,0.013356457,4422,26996,1,0,A
10574,49031,185,0.5,0.00805529,4422,26997,1,0,A
10575,49031,186,0.5,0.004198483,4422,26998,1,0,A
10576,49031,187,0.5,0.004208837,4422,26999,1,0,A
10577,49031,188,0.5,0.004157068,4422,27000,1,0,A
10578,49031,194,0.5,0.007899982,4422,27001,1,0,A
10579,49031,96,0.5,0.00805529,4422,27002,5,0,A
10580,49031,106.6666667,0.5,0.00805529,4422,27003,3,0,A
10581,49055,30,0.5,0.008510859,4424,27011,501,0,A
10582,49036,104.2108626,0.5,0.008122589,4431,27052,313,0,A
10583,49036,122,0.5,0.004586752,4431,27053,1,0,A
10584,49036,7,0.5,0.004131183,4431,27054,1,0,A
10585,49036,3,0.5,0.003960345,4431,27055,1,0,A
10586,49036,40.09128631,0.5,0.016007041,4431,27056,241,0,A
10587,49036,65,0.5,0.013356457,4431,27057,6,0,A
10588,49036,139,0.5,0.004322729,4431,27058,1,0,A
10589,49107,11,0.5,0.004089768,4432,27061,1,0,A
10590,49107,4,0.5,0.004079414,4432,27062,1,0,A
10591,49107,30.66666667,0.5,0.013356457,4432,27063,137,0,A
10592,49107,10,0.5,0.009717081,4432,27064,1,0,A
10593,49155,9,0.5,0.004089768,4434,27075,1,0,A
10594,49155,4,0.5,0.004079414,4434,27076,1,0,A
10595,49250,18,0.5,0.004089768,4436,27089,1,0,A
10596,49250,3,0.5,0.004079414,4436,27090,1,0,A
10597,49250,24.5,0.5,0.013356457,4436,27091,275,0,A
10598,49274,3,0.5,0.004079414,4440,27118,1,0,A
10599,49275,12,0.5,0.004167422,4442,27130,1,0,A
10600,49275,3,0.5,0.005404706,4442,27131,1,0,A
10601,49275,27.13636364,0.5,0.016007041,4442,27132,243,0,A
10602,49276,9,0.5,0.004167422,4444,27146,1,0,A
10603,49276,2,0.5,0.004094945,4444,27147,1,0,A
10604,49276,31.51908397,0.5,0.016007041,4444,27148,243,0,A
10605,49276,35.33333333,0.5,0.013356457,4444,27149,246,0,A
10606,49279,248.4622951,0.5,0.008060466,4447,27162,305,0,A
10607,49279,92.14285714,0.5,0.00805529,4447,27163,7,0,A
10608,49279,170.9354839,0.5,0.016007041,4447,27164,31,0,A
10609,49279,2,0.5,0.004094945,4447,27165,1,0,A
10610,49279,38.06989247,0.5,0.016007041,4447,27166,186,0,A
10611,49279,58.125,0.5,0.00805529,4447,27167,24,0,A
10612,49279,57,0.5,0.004198483,4447,27168,2,0,A
10613,49279,19,0.5,0.013356457,4447,27169,2,0,A
10614,49279,282,0.5,0.00805529,4447,27170,1,0,A
10615,49279,284,0.5,0.004198483,4447,27171,1,0,A
10616,49279,286,0.5,0.004208837,4447,27172,1,0,A
10617,49279,288,0.5,0.004157068,4447,27173,1,0,A
10618,49279,299,0.5,0.007899982,4447,27174,1,0,A
10619,49279,113.6,0.5,0.00805529,4447,27175,5,0,A
10620,49279,132.3333333,0.5,0.00805529,4447,27176,3,0,A
10621,49338,5,0.5,0.004079414,4448,27180,1,0,A
10622,49427,173.7804391,0.5,0.008510859,4451,27192,501,0,A
10623,49427,208,0.5,0.004162245,4451,27193,1,0,A
10624,49427,9,0.5,0.004089768,4451,27194,1,0,A
10625,49427,6,0.5,0.004079414,4451,27195,1,0,A
10626,49427,84.02479339,0.5,0.013356457,4451,27196,121,0,A
10627,49427,30,0.5,0.009717081,4451,27197,1,0,A
10628,49427,223,0.5,0.004141537,4451,27198,1,0,A
10629,49549,7,0.5,0.004089768,4452,27201,1,0,A
10630,49549,5,0.5,0.004079414,4452,27202,1,0,A
10631,49549,66.85774059,0.5,0.013356457,4452,27203,240,0,A
10632,49549,35,0.5,0.009717081,4452,27204,2,0,A
10633,49838,8.666666667,0.5,0.008510859,4453,27206,1003,0,A
10634,49582,106.6447106,0.5,0.008510859,4455,27214,501,0,A
10635,49582,118,0.5,0.004162245,4455,27215,1,0,A
10636,49582,8,0.5,0.004089768,4455,27216,1,0,A
10637,49582,3,0.5,0.004079414,4455,27217,1,0,A
10638,49582,61.39285714,0.5,0.013356457,4455,27218,252,0,A
